TimeFrom,TimeTo,ProductionUnitName,ProducedHeat,NetElectricity,ProductionCosts,ProducedCO2,PrimaryEnergyConsumption,OperationPercentage
04/12/2024 03:00:00,04/12/2024 04:00:00,GM,0.7920286859911119,0.5940215144933338,242.00876516395084,140.80509973175322,0.4180151398286423,0.2200079683308644
04/12/2024 04:00:00,04/12/2024 05:00:00,GM,2.7420826885774527,2.0565620164330896,837.858599287555,487.4813668582138,1.447210307860322,0.761689635715959
04/12/2024 05:00:00,04/12/2024 06:00:00,GM,0.49576957799782,0.371827183498365,151.48514883266722,88.13681386627911,0.26165616616551607,0.1377137716660611
04/12/2024 06:00:00,04/12/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 06:00:00,04/12/2024 07:00:00,GB,1.532720594375199,0,153.27205943751989,65.90698555813356,0.3371985307625438,0.3065441188750398
04/12/2024 07:00:00,04/12/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 07:00:00,04/12/2024 08:00:00,GB,4.433363126405281,0,443.3363126405281,190.63461443542707,0.9753398878091619,0.8866726252810562
04/12/2024 08:00:00,04/12/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 08:00:00,04/12/2024 09:00:00,GB,5,0,500,215,1.1,1
04/12/2024 08:00:00,04/12/2024 09:00:00,OB,0.78065811273551,0,136.61516972871425,51.1331063841759,0.234197433820653,0.1951645281838775
04/12/2024 09:00:00,04/12/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 09:00:00,04/12/2024 10:00:00,GB,3.2550977110310733,0,325.5097711031073,139.96920157433615,0.7161214964268361,0.6510195422062146
04/12/2024 10:00:00,04/12/2024 11:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 10:00:00,04/12/2024 11:00:00,GB,1.424743992628514,0,142.4743992628514,61.26399168302609,0.3134436783782731,0.28494879852570276
04/12/2024 11:00:00,04/12/2024 12:00:00,GB,5,0,500,215,1.1,1
04/12/2024 11:00:00,04/12/2024 12:00:00,OB,0.631638101333893,0,110.53666773343127,41.37229563736999,0.1894914304001679,0.15790952533347324
04/12/2024 12:00:00,04/12/2024 13:00:00,EK,8,-8,50,0,0,1
04/12/2024 12:00:00,04/12/2024 13:00:00,GB,1.453189676673961,0,145.3189676673961,62.48715609698032,0.3197017288682715,0.2906379353347922
04/12/2024 13:00:00,04/12/2024 14:00:00,EK,0.674203171789044,-0.674203171789044,4.213769823681525,0,0,0.0842753964736305
04/12/2024 14:00:00,04/12/2024 15:00:00,EK,8,-8,50,0,0,1
04/12/2024 14:00:00,04/12/2024 15:00:00,GB,1.84924103270679,0,184.924103270679,79.51736440639198,0.40683302719549386,0.369848206541358
04/12/2024 15:00:00,04/12/2024 16:00:00,EK,7.858291377032312,-7.858291377032312,49.11432110645195,0,0,0.982286422129039
04/12/2024 16:00:00,04/12/2024 17:00:00,EK,8,-8,50,0,0,1
04/12/2024 16:00:00,04/12/2024 17:00:00,GB,1.547032826350533,0,154.7032826350533,66.52241153307293,0.3403472217971173,0.3094065652701066
04/12/2024 17:00:00,04/12/2024 18:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 17:00:00,04/12/2024 18:00:00,GB,4.134625856706691,0,413.4625856706691,177.78891183838772,0.9096176884754722,0.8269251713413382
04/12/2024 18:00:00,04/12/2024 19:00:00,GM,2.2644937934281706,1.698370345071128,691.9286591030522,402.57667438723036,1.19514950208709,0.6290260537300474
04/12/2024 19:00:00,04/12/2024 20:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 19:00:00,04/12/2024 20:00:00,GB,5,0,500,215,1.1,1
04/12/2024 19:00:00,04/12/2024 20:00:00,OB,0.390867085540634,0,68.40173996961094,25.601794102911526,0.11726012566219018,0.0977167713851585
04/12/2024 20:00:00,04/12/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 20:00:00,04/12/2024 21:00:00,GB,2.978754218168816,0,297.8754218168816,128.08643138125908,0.6553259279971395,0.5957508436337632
04/12/2024 21:00:00,04/12/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 21:00:00,04/12/2024 22:00:00,GB,3.241350914620027,0,324.1350914620027,139.37808932866116,0.713097201216406,0.6482701829240054
04/12/2024 22:00:00,04/12/2024 23:00:00,GM,0.6581863514574771,0.49363976359310785,201.11249627867355,117.0109069257737,0.3473761299358907,0.1828295420715214
04/12/2024 23:00:00,04/13/2024 00:00:00,GM,3.6,2.7,1100,640,1.9,1
04/12/2024 23:00:00,04/13/2024 00:00:00,GB,2.044255756574374,0,204.4255756574374,87.90299753269808,0.44973626644636233,0.4088511513148748
04/13/2024 00:00:00,04/13/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
04/13/2024 00:00:00,04/13/2024 01:00:00,GB,1.366715356112362,0,136.67153561123618,58.76876031283156,0.30067737834471964,0.27334307122247237
04/13/2024 01:00:00,04/13/2024 02:00:00,GB,2.083531186528255,0,208.3531186528255,89.59184102071497,0.4583768610362161,0.416706237305651
04/13/2024 02:00:00,04/13/2024 03:00:00,GB,5,0,500,215,1.1,1
04/13/2024 02:00:00,04/13/2024 03:00:00,OB,3.810215184500363,0,666.7876572875635,249.56909458477378,1.1430645553501089,0.9525537961250907
04/13/2024 03:00:00,04/13/2024 04:00:00,GB,0.39990449221499413,0,39.99044922149941,17.195893165244748,0.08797898828729872,0.07998089844299883
04/13/2024 04:00:00,04/13/2024 05:00:00,GB,3.71543694953385,0,371.543694953385,159.76378882995556,0.8173961288974471,0.74308738990677
04/13/2024 05:00:00,04/13/2024 06:00:00,GB,5,0,500,215,1.1,1
04/13/2024 05:00:00,04/13/2024 06:00:00,GM,1.33647208712769,1.0023540653457674,408.36647106679413,237.59503771158933,0.7053602682062808,0.3712422464243583
04/13/2024 06:00:00,04/13/2024 07:00:00,GB,5,0,500,215,1.1,1
04/13/2024 06:00:00,04/13/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
04/13/2024 06:00:00,04/13/2024 07:00:00,OB,1.024860335803007,0,179.35055876552624,67.12835199509696,0.30745810074090213,0.25621508395075177
04/13/2024 07:00:00,04/13/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
04/13/2024 07:00:00,04/13/2024 08:00:00,GB,3.057846594428994,0,305.7846594428994,131.48740356044675,0.6727262507743788,0.6115693188857988
04/13/2024 08:00:00,04/13/2024 09:00:00,GB,3.794518714065127,0,379.45187140651274,163.16430470480046,0.834794117094328,0.7589037428130254
04/13/2024 09:00:00,04/13/2024 10:00:00,GB,1.4879606045482674,0,148.79606045482674,63.9823059955755,0.32735133300061886,0.2975921209096535
04/13/2024 10:00:00,04/13/2024 11:00:00,EK,0.765907307154865,-0.765907307154865,4.786920669717906,0,0,0.09573841339435812
04/13/2024 11:00:00,04/13/2024 12:00:00,EK,1.5152905882520284,-1.5152905882520284,9.470566176575177,0,0,0.18941132353150356
04/13/2024 12:00:00,04/13/2024 13:00:00,EK,7.461184712093379,-7.461184712093379,46.63240445058362,0,0,0.9326480890116724
04/13/2024 13:00:00,04/13/2024 14:00:00,EK,4.887131116848154,-4.887131116848154,30.544569480300964,0,0,0.6108913896060193
04/13/2024 14:00:00,04/13/2024 15:00:00,EK,3.839071610885677,-3.839071610885677,23.99419756803548,0,0,0.4798839513607096
04/13/2024 15:00:00,04/13/2024 16:00:00,EK,6.160427441533281,-6.160427441533281,38.50267150958301,0,0,0.7700534301916602
04/13/2024 16:00:00,04/13/2024 17:00:00,EK,5.7185830005526235,-5.7185830005526235,35.7411437534539,0,0,0.7148228750690779
04/13/2024 17:00:00,04/13/2024 18:00:00,EK,2.7825256331475465,-2.7825256331475465,17.390785207172165,0,0,0.3478157041434433
04/13/2024 18:00:00,04/13/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
04/13/2024 18:00:00,04/13/2024 19:00:00,GB,2.058348167583531,0,205.8348167583531,88.50897120609183,0.45283659686837685,0.4116696335167062
04/13/2024 19:00:00,04/13/2024 20:00:00,GM,1.7396154072487457,1.3047115554365594,531.5491522148945,309.26496128866586,0.9181303538257268,0.48322650201354045
04/13/2024 20:00:00,04/13/2024 21:00:00,GM,0.13814113042696974,0.1036058478202273,42.2097898526852,24.558423187016842,0.07290781883645625,0.038372536229713816
04/13/2024 21:00:00,04/13/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
04/13/2024 21:00:00,04/13/2024 22:00:00,GB,0.107409916802153,0,10.7409916802153,4.6186264224925795,0.023630181696473664,0.0214819833604306
04/13/2024 22:00:00,04/13/2024 23:00:00,GB,5,0,500,215,1.1,1
04/13/2024 22:00:00,04/13/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
04/13/2024 22:00:00,04/13/2024 23:00:00,OB,0.951598661476593,0,166.52976575840378,62.329712326716844,0.2854795984429779,0.23789966536914825
04/13/2024 23:00:00,04/14/2024 00:00:00,EK,7.897470155524186,-7.897470155524186,49.35918847202616,0,0,0.9871837694405232
04/14/2024 00:00:00,04/14/2024 01:00:00,EK,6.287912868981699,-6.287912868981699,39.29945543113562,0,0,0.7859891086227124
04/14/2024 01:00:00,04/14/2024 02:00:00,EK,8,-8,50,0,0,1
04/14/2024 01:00:00,04/14/2024 02:00:00,GB,1.298503713024928,0,129.8503713024928,55.835659660071904,0.2856708168654842,0.2597007426049856
04/14/2024 02:00:00,04/14/2024 03:00:00,EK,4.479818787470328,-4.479818787470328,27.99886742168955,0,0,0.559977348433791
04/14/2024 03:00:00,04/14/2024 04:00:00,EK,3.9417792724463285,-3.9417792724463285,24.63612045278955,0,0,0.49272240905579107
04/14/2024 04:00:00,04/14/2024 05:00:00,EK,4.005102592941099,-4.005102592941099,25.031891205881866,0,0,0.5006378241176374
04/14/2024 05:00:00,04/14/2024 06:00:00,EK,5.588084490591157,-5.588084490591157,34.92552806619473,0,0,0.6985105613238947
04/14/2024 06:00:00,04/14/2024 07:00:00,GB,2.849425528680815,0,284.94255286808146,122.52529773327502,0.6268736163097792,0.5698851057361629
04/14/2024 07:00:00,04/14/2024 08:00:00,GB,3.2476653814629386,0,324.76653814629384,139.64961140290637,0.7144863839218466,0.6495330762925877
04/14/2024 08:00:00,04/14/2024 09:00:00,EK,3.3331957208483676,-3.3331957208483676,20.832473255302297,0,0,0.41664946510604595
04/14/2024 09:00:00,04/14/2024 10:00:00,EK,3.201529814646493,-3.201529814646493,20.009561341540582,0,0,0.40019122683081165
04/14/2024 10:00:00,04/14/2024 11:00:00,EK,8,-8,50,0,0,1
04/14/2024 10:00:00,04/14/2024 11:00:00,GB,1.210879005282015,0,121.08790052820152,52.06779722712665,0.26639338116204336,0.24217580105640302
04/14/2024 11:00:00,04/14/2024 12:00:00,EK,8,-8,50,0,0,1
04/14/2024 11:00:00,04/14/2024 12:00:00,GB,0.907353406278567,0,90.7353406278567,39.01619646997838,0.19961774938128474,0.1814706812557134
04/14/2024 12:00:00,04/14/2024 13:00:00,EK,0.003979705175705117,-0.003979705175705117,0.024873157348156982,0,0,0.0004974631469631396
04/14/2024 13:00:00,04/14/2024 14:00:00,EK,3.5004316203864705,-3.5004316203864705,21.87769762741544,0,0,0.4375539525483088
04/14/2024 14:00:00,04/14/2024 15:00:00,EK,4.801292419546437,-4.801292419546437,30.00807762216523,0,0,0.6001615524433046
04/14/2024 15:00:00,04/14/2024 16:00:00,EK,5.520645244056931,-5.520645244056931,34.50403277535582,0,0,0.6900806555071164
04/14/2024 16:00:00,04/14/2024 17:00:00,EK,4.187774118255225,-4.187774118255225,26.173588239095157,0,0,0.5234717647819032
04/14/2024 17:00:00,04/14/2024 18:00:00,EK,1.291230939048864,-1.291230939048864,8.070193369055401,0,0,0.161403867381108
04/14/2024 18:00:00,04/14/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
04/14/2024 18:00:00,04/14/2024 19:00:00,GB,2.328689338455792,0,232.86893384557922,100.13364155359906,0.5123116544602743,0.46573786769115844
04/14/2024 19:00:00,04/14/2024 20:00:00,GM,2.9727440389156943,2.2295580291867707,908.338456335351,528.4878291405678,1.5689482427610606,0.8257622330321372
04/14/2024 20:00:00,04/14/2024 21:00:00,GM,2.1255394389808204,1.5941545792356155,649.4703841330285,377.87367804103474,1.1218124816843218,0.5904276219391168
04/14/2024 21:00:00,04/14/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
04/14/2024 21:00:00,04/14/2024 22:00:00,GB,5,0,500,215,1.1,1
04/14/2024 21:00:00,04/14/2024 22:00:00,OB,1.063749918243293,0,186.15623569257627,69.6756196449357,0.3191249754729879,0.26593747956082325
04/14/2024 22:00:00,04/14/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
04/14/2024 22:00:00,04/14/2024 23:00:00,GB,5,0,500,215,1.1,1
04/14/2024 22:00:00,04/14/2024 23:00:00,OB,0.022702546561504,0,3.9729456482632,1.487016799778512,0.0068107639684511995,0.005675636640376
04/14/2024 23:00:00,04/15/2024 00:00:00,GM,3.2461023050891513,2.4345767288168636,991.8645932216851,577.0848542380713,1.7132206610192742,0.9016950847469865
04/15/2024 00:00:00,04/15/2024 01:00:00,GM,0.15786046280595212,0.11839534710446409,48.23514141292981,28.06408227661371,0.08331524425869695,0.04385012855720892
04/15/2024 01:00:00,04/15/2024 02:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 01:00:00,04/15/2024 02:00:00,GB,0.259328146557279,0,25.9328146557279,11.151110301962996,0.05705219224260138,0.051865629311455795
04/15/2024 02:00:00,04/15/2024 03:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 02:00:00,04/15/2024 03:00:00,GB,1.509346072937555,0,150.93460729375548,64.90188113631486,0.3320561360462621,0.301869214587511
04/15/2024 03:00:00,04/15/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 03:00:00,04/15/2024 04:00:00,GB,1.99983890971939,0,199.983890971939,85.99307311793378,0.43996456013826585,0.399967781943878
04/15/2024 04:00:00,04/15/2024 05:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 04:00:00,04/15/2024 05:00:00,GB,4.385996799003092,0,438.5996799003092,188.59786235713295,0.9649192957806803,0.8771993598006184
04/15/2024 05:00:00,04/15/2024 06:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 05:00:00,04/15/2024 06:00:00,GB,1.843979523042666,0,184.39795230426662,79.29111949083465,0.4056754950693866,0.36879590460853323
04/15/2024 06:00:00,04/15/2024 07:00:00,GM,1.329115713884692,0.996836785413519,406.1186903536559,236.28723802394524,0.7014777378835875,0.36919880941241445
04/15/2024 07:00:00,04/15/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 07:00:00,04/15/2024 08:00:00,GB,2.149864901690756,0,214.98649016907558,92.4441907727025,0.4729702783719663,0.4299729803381512
04/15/2024 08:00:00,04/15/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 08:00:00,04/15/2024 09:00:00,GB,5,0,500,215,1.1,1
04/15/2024 08:00:00,04/15/2024 09:00:00,OB,1.181017613088058,0,206.67808229041017,77.3566536572678,0.3543052839264174,0.2952544032720145
04/15/2024 09:00:00,04/15/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 09:00:00,04/15/2024 10:00:00,GB,0.620411944314061,0,62.0411944314061,26.67771360550462,0.13649062774909343,0.1240823888628122
04/15/2024 10:00:00,04/15/2024 11:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 10:00:00,04/15/2024 11:00:00,GB,1.739392662700657,0,173.9392662700657,74.79388449612826,0.3826663857941446,0.3478785325401314
04/15/2024 11:00:00,04/15/2024 12:00:00,GM,3.3597447187186145,2.519808539038961,1026.58866405291,597.2879499944203,1.7731986015459351,0.9332624218662817
04/15/2024 12:00:00,04/15/2024 13:00:00,GM,3.5755417703951418,2.6816563277963565,1092.5266520651821,635.6518702924697,1.8870914899307691,0.9932060473319838
04/15/2024 13:00:00,04/15/2024 14:00:00,GM,0.10896572443320651,0.08172429332490488,33.29508246570199,19.371684343681157,0.05750968789530343,0.030268256787001808
04/15/2024 14:00:00,04/15/2024 15:00:00,GB,5,0,500,215,1.1,1
04/15/2024 14:00:00,04/15/2024 15:00:00,OB,0.759026775008117,0,132.82968562642048,49.716253763031666,0.2277080325024351,0.18975669375202925
04/15/2024 15:00:00,04/15/2024 16:00:00,GB,1.5368261217467327,0,153.68261217467327,66.08352323510951,0.33810174678428123,0.30736522434934654
04/15/2024 16:00:00,04/15/2024 17:00:00,GB,5,0,500,215,1.1,1
04/15/2024 16:00:00,04/15/2024 17:00:00,EK,2.511192130505568,-2.511192130505568,15.6949508156598,0,0,0.313899016313196
04/15/2024 17:00:00,04/15/2024 18:00:00,GM,0.1282259251159079,0.09616944383693093,39.180143785416305,22.79572002060585,0.06767479381117361,0.03561831253219664
04/15/2024 18:00:00,04/15/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 18:00:00,04/15/2024 19:00:00,GB,0.489267887358884,0,48.9267887358884,21.03851915643201,0.10763893521895448,0.0978535774717768
04/15/2024 19:00:00,04/15/2024 20:00:00,GM,1.768224001572386,1.3261680011792896,540.2906671471179,314.35093361286863,0.9332293341632036,0.4911733337701072
04/15/2024 20:00:00,04/15/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 20:00:00,04/15/2024 21:00:00,GB,0.814504766541341,0,81.4504766541341,35.023704961277666,0.17919104863909505,0.1629009533082682
04/15/2024 21:00:00,04/15/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 21:00:00,04/15/2024 22:00:00,GB,4.771336488340163,0,477.13364883401624,205.167468998627,1.0496940274348359,0.9542672976680325
04/15/2024 22:00:00,04/15/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 22:00:00,04/15/2024 23:00:00,GB,2.39433409870632,0,239.43340987063203,102.95636624437176,0.5267535017153905,0.47886681974126405
04/15/2024 23:00:00,04/16/2024 00:00:00,GM,3.6,2.7,1100,640,1.9,1
04/15/2024 23:00:00,04/16/2024 00:00:00,GB,5,0,500,215,1.1,1
04/15/2024 23:00:00,04/16/2024 00:00:00,OB,0.325912922143345,0,57.034761375085374,21.347296400389098,0.0977738766430035,0.08147823053583625
04/16/2024 00:00:00,04/16/2024 01:00:00,EK,1.4364648864406149,-1.4364648864406149,8.977905540253843,0,0,0.17955811080507686
04/16/2024 01:00:00,04/16/2024 02:00:00,EK,5.6241075247905385,-5.6241075247905385,35.150672029940864,0,0,0.7030134405988173
04/16/2024 02:00:00,04/16/2024 03:00:00,EK,8,-8,50,0,0,1
04/16/2024 02:00:00,04/16/2024 03:00:00,GB,1.266264892375414,0,126.6264892375414,54.44939037214281,0.27857827632259113,0.2532529784750828
04/16/2024 03:00:00,04/16/2024 04:00:00,EK,6.142661457441757,-6.142661457441757,38.39163410901098,0,0,0.7678326821802196
04/16/2024 04:00:00,04/16/2024 05:00:00,GB,5,0,500,215,1.1,1
04/16/2024 04:00:00,04/16/2024 05:00:00,OB,4,0,700,262,1.2,1
04/16/2024 04:00:00,04/16/2024 05:00:00,GM,0.45727716111776406,0.3429578708383231,139.72357700820567,81.29371753204694,0.24134072392326433,0.12702143364382334
04/16/2024 05:00:00,04/16/2024 06:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 05:00:00,04/16/2024 06:00:00,GB,4.861055235655064,0,486.1055235655064,209.02537513316776,1.069432151844114,0.9722110471310128
04/16/2024 06:00:00,04/16/2024 07:00:00,GM,3.4632365313218436,2.5974273984913827,1058.211162348341,615.6864944572167,1.8278192804198616,0.962010147589401
04/16/2024 07:00:00,04/16/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 07:00:00,04/16/2024 08:00:00,GB,4.995724099539988,0,499.5724099539988,214.81613628021947,1.0990593018987973,0.9991448199079975
04/16/2024 08:00:00,04/16/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 08:00:00,04/16/2024 09:00:00,GB,1.106230214505713,0,110.6230214505713,47.56789922374566,0.2433706471912569,0.2212460429011426
04/16/2024 09:00:00,04/16/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 09:00:00,04/16/2024 10:00:00,GB,1.827264695472891,0,182.7264695472891,78.57238190533431,0.4019982330040361,0.3654529390945782
04/16/2024 10:00:00,04/16/2024 11:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 10:00:00,04/16/2024 11:00:00,GB,1.130630123736873,0,113.0630123736873,48.617095320685536,0.24873862722211207,0.2261260247473746
04/16/2024 11:00:00,04/16/2024 12:00:00,GM,2.7346404662877912,2.0509803497158434,835.5845869212695,486.1583051178295,1.4432824683185563,0.7596223517466086
04/16/2024 12:00:00,04/16/2024 13:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 12:00:00,04/16/2024 13:00:00,GB,0.620943994658062,0,62.094399465806205,26.70059177029667,0.13660767882477368,0.12418879893161242
04/16/2024 13:00:00,04/16/2024 14:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 13:00:00,04/16/2024 14:00:00,GB,3.790573034637545,0,379.05730346375447,162.99464048941442,0.83392606762026,0.758114606927509
04/16/2024 14:00:00,04/16/2024 15:00:00,GM,1.0997331824434287,0.8247998868325715,336.029583524381,195.5081213232762,0.5804147351784762,0.3054814395676191
04/16/2024 15:00:00,04/16/2024 16:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 15:00:00,04/16/2024 16:00:00,GB,4.472804377177726,0,447.28043771777266,192.33058821864225,0.9840169629790999,0.8945608754355453
04/16/2024 16:00:00,04/16/2024 17:00:00,GM,1.3768560240580574,1.0326420180435432,420.7060073510731,244.77440427698798,0.726674012697308,0.38246000668279373
04/16/2024 17:00:00,04/16/2024 18:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 17:00:00,04/16/2024 18:00:00,GB,3.4043117553151,0,340.43117553151,146.3854054785493,0.7489485861693221,0.6808623510630201
04/16/2024 18:00:00,04/16/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 18:00:00,04/16/2024 19:00:00,GB,5,0,500,215,1.1,1
04/16/2024 18:00:00,04/16/2024 19:00:00,OB,0.388337777031859,0,67.95911098057533,25.436124395586766,0.1165013331095577,0.09708444425796475
04/16/2024 19:00:00,04/16/2024 20:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 19:00:00,04/16/2024 20:00:00,GB,5,0,500,215,1.1,1
04/16/2024 19:00:00,04/16/2024 20:00:00,OB,0.792762866885111,0,138.73350170489442,51.92596778097477,0.23782886006553328,0.19819071672127775
04/16/2024 20:00:00,04/16/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 20:00:00,04/16/2024 21:00:00,GB,4.472185264355828,0,447.2185264355829,192.30396636730063,0.9838807581582824,0.8944370528711657
04/16/2024 21:00:00,04/16/2024 22:00:00,GM,1.7294271214739898,1.2970703411054925,528.4360648948302,307.45371048426483,0.9127532030001613,0.4803964226316638
04/16/2024 22:00:00,04/16/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
04/16/2024 22:00:00,04/16/2024 23:00:00,GB,5,0,500,215,1.1,1
04/16/2024 22:00:00,04/16/2024 23:00:00,OB,0.000152486332709,0,0.026685108224074997,0.009987854792439499,4.5745899812699994E-05,3.812158317725E-05
04/16/2024 23:00:00,04/17/2024 00:00:00,GM,2.3227325095946383,1.7420493821959788,709.7238223761394,412.9302239279357,1.225886602286059,0.6452034748873995
04/17/2024 00:00:00,04/17/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 00:00:00,04/17/2024 01:00:00,GB,3.963171452913427,0,396.3171452913427,170.41637247527737,0.8718977196409541,0.7926342905826854
04/17/2024 01:00:00,04/17/2024 02:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 01:00:00,04/17/2024 02:00:00,GB,4.341260885052085,0,434.1260885052085,186.67421805723967,0.9550773947114588,0.868252177010417
04/17/2024 02:00:00,04/17/2024 03:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 02:00:00,04/17/2024 03:00:00,GB,0.4761113361926179,0,47.61113361926179,20.47278745628257,0.10474449396237595,0.09522226723852359
04/17/2024 03:00:00,04/17/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 03:00:00,04/17/2024 04:00:00,GB,1.188237299951923,0,118.82372999519231,51.094203897932694,0.2614122059894231,0.2376474599903846
04/17/2024 04:00:00,04/17/2024 05:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 04:00:00,04/17/2024 05:00:00,GB,5,0,500,215,1.1,1
04/17/2024 04:00:00,04/17/2024 05:00:00,OB,1.061244617681517,0,185.71780809426545,69.51152245813935,0.3183733853044551,0.2653111544203792
04/17/2024 05:00:00,04/17/2024 06:00:00,GM,1.5324230730038146,1.149317304752861,468.2403834178323,272.43076853401146,0.8087788440853466,0.42567307583439296
